podloga,rezultat,broj_asova,duple_servis_greske,broj_servis_poena ,ubacenih_prvih_servisa,osvojenih_prvih_servisa,osvojenih_drugih_servisa,broj_servis_gemova,sacuvanih_brejk_lopti,suocenih_brejk_lopti,nivo_takmicenja,best_of,pobedio,sacuvanih_br_lopti_modified
Clay,6-3 6-7(1) 6-3,0.008,0,122,0.705,0.651,0.667,5.333,1,7,R64,3,1,1
Clay,1-6 6-4 6-1,0.097,0.028,72,0.653,0.745,0.52,4,0.333,3,R64,3,1,0.333
Clay,7-6(3) 6-4,0.016,0.016,63,0.635,0.6,0.652,5.5,0.25,4,R64,3,1,0.25
Clay,4-6 7-6(6) 6-2,0.044,0.018,113,0.646,0.671,0.5,5,0.8,15,R64,3,1,0.8
Clay,5-7 6-3 6-4,0.064,0.045,110,0.627,0.754,0.366,5,0.769,13,R64,3,1,0.769
Clay,7-6(1) 6-7(4) 6-2,0.037,0.018,109,0.789,0.616,0.565,5.333,0.6,10,R32,3,1,0.6
Clay,6-2 6-7(5) 6-3,0.043,0,94,0.713,0.746,0.519,5,0.5,2,R32,3,1,0.5
Clay,6-2 7-5,0,0,49,0.816,0.725,0.889,5,0,1,R32,3,1,1
Clay,6-0 6-3,0.073,0,41,0.61,0.96,0.563,4,1,1,R32,3,1,1
Clay,7-6(6) 6-1,0.035,0.053,57,0.649,0.838,0.65,4.5,0,0,R32,3,1,1
Clay,7-6(3) 6-4,0.133,0,60,0.617,0.892,0.652,5.5,0,0,R32,3,1,1
Clay,6-4 6-3,0.074,0.037,54,0.574,0.806,0.391,4.5,0,2,R32,3,1,1
Clay,6-3 7-6(5),0.222,0,81,0.58,0.787,0.588,5.5,1,3,R32,3,1,1
Clay,7-6(14) 7-6(5),0.116,0.021,95,0.674,0.813,0.548,6,1,5,R32,3,1,1
Clay,6-1 6-2,0.071,0.024,42,0.5,0.619,0.81,3.5,1,2,R32,3,1,1
Clay,1-6 6-3 7-6(6),0.022,0.054,92,0.565,0.808,0.45,4.667,0.571,7,R32,3,1,0.571
Clay,6-1 6-2,0.036,0,55,0.545,0.733,0.48,4,0.714,7,R32,3,1,0.714
Clay,6-7(1) 6-4 6-3,0.159,0.011,88,0.739,0.708,0.478,5,0,2,R32,3,1,1
Clay,6-2 6-4,0,0.017,58,0.69,0.65,0.667,4.5,0.667,3,R32,3,1,0.667
Clay,6-3 7-5,0.034,0,58,0.672,0.667,0.632,5.5,0.4,5,R32,3,1,0.4
Clay,6-7(4) 6-2 6-1,0.01,0.04,99,0.758,0.733,0.292,4.667,0.778,9,R16,3,1,0.778
Clay,7-6(1) 6-4,0.075,0.013,80,0.613,0.673,0.581,5.5,0.8,10,R16,3,1,0.8
Clay,5-7 6-2 6-3,0.086,0,81,0.667,0.759,0.593,5,0,3,R16,3,1,1
Clay,6-7(3) 6-2 6-2,0.09,0.022,89,0.652,0.828,0.484,4.667,0.667,3,R16,3,1,0.667
Clay,7-6(5) 6-4,0.088,0.038,80,0.625,0.76,0.633,5.5,1,5,R16,3,1,1
Clay,6-3 6-2,0.065,0.065,46,0.652,0.833,0.563,4,0,0,R16,3,1,1
Clay,6-2 6-3,0.059,0.02,51,0.706,0.75,0.533,4,0.833,6,R16,3,1,0.833
Clay,4-6 6-2 6-1,0.028,0.014,72,0.75,0.704,0.5,4.333,0.25,4,R16,3,1,0.25
Clay,1-6 6-3 7-5,0.07,0.012,86,0.709,0.672,0.52,4.667,0.6,10,QF,3,1,0.6
Clay,6-3 5-7 6-2,0.165,0.024,85,0.635,0.87,0.387,5,0.714,7,QF,3,1,0.714
Clay,7-5 4-6 6-3,0.031,0.021,97,0.619,0.683,0.541,5.333,0.5,6,QF,3,1,0.5
Clay,6-2 6-2,0.018,0,55,0.8,0.659,0.727,4,1,3,SF,3,1,1
Clay,6-7(5) 7-6(4) 6-3,0.026,0.009,114,0.719,0.707,0.656,5.333,0.875,8,SF,3,1,0.875
Clay,4-6 6-3 6-3,0.097,0,72,0.625,0.711,0.556,4.667,0.333,6,F,3,1,0.333
Hard,6-2 7-6(7),0.039,0.039,76,0.684,0.673,0.583,5,0.8,5,R32,3,1,0.8
Hard,6-3 6-4,0.033,0.033,60,0.667,0.7,0.65,5,0.833,6,R32,3,1,0.833
Hard,6-4 6-3,0,0.032,62,0.629,0.692,0.478,5,0,2,R32,3,1,1
Hard,6-2 4-6 6-0,0.136,0.045,66,0.591,0.769,0.444,4,0.4,5,R32,3,1,0.4
Hard,7-6(7) 7-6(4),0.289,0.024,83,0.651,0.833,0.586,6,1,2,R32,3,1,1
Hard,6-4 6-2,0.106,0.064,47,0.638,0.833,0.588,4.5,0.5,2,R32,3,1,0.5
Hard,7-5 6-0,0.057,0,53,0.585,0.71,0.773,4.5,1,1,R32,3,1,1
Hard,7-6(7) 6-2,0.028,0.056,71,0.521,0.676,0.471,5,0.5,8,R32,3,1,0.5
Hard,6-3 6-3,0.053,0.053,57,0.737,0.786,0.4,4.5,0.833,6,R32,3,1,0.833
Hard,6-3 6-2,0.22,0.02,50,0.7,0.771,0.667,4.5,1,1,R32,3,1,1
Hard,6-2 3-6 7-6(5),0.061,0,99,0.646,0.656,0.486,4.667,0.6,10,R32,3,1,0.6
Hard,6-0 6-0,0.094,0.094,32,0.625,1,0.333,3,0,0,R32,3,1,1
Hard,7-5 6-1,0,0,51,0.706,0.778,0.467,5,0.4,5,R32,3,1,0.4
Hard,7-6(1) 6-2,0.164,0.055,55,0.673,0.865,0.667,5,0,0,R32,3,1,1
Hard,6-4 6-4,0.108,0.014,74,0.73,0.685,0.7,5,1,5,R32,3,1,1
Hard,6-3 5-7 6-3,0.022,0.011,92,0.717,0.636,0.5,5,0.556,9,R32,3,1,0.556
Hard,6-3 6-7(3) 6-3,0.054,0,92,0.739,0.735,0.625,5.333,0.5,2,R16,3,1,0.5
Hard,6-2 4-6 6-3,0.138,0.034,87,0.736,0.688,0.609,4.667,0.6,5,R16,3,1,0.6
Hard,3-6 7-6(13) 6-4,0.044,0.044,91,0.67,0.77,0.6,5,0,2,R16,3,1,1
Hard,7-6(4) 7-6(7),0.088,0,80,0.588,0.766,0.606,6,0.333,3,R16,3,1,0.333
Hard,4-6 7-6(0) 6-2,0.031,0,96,0.792,0.75,0.55,5,0.75,4,R16,3,1,0.75
Hard,3-6 6-4 6-2,0.046,0.011,87,0.655,0.667,0.633,4.667,0.7,10,R16,3,1,0.7
Hard,6-2 7-5,0.17,0.038,53,0.698,0.865,0.5,5,0,1,R16,3,1,1
Hard,6-4 7-5,0.088,0,57,0.737,0.786,0.667,5.5,0.667,3,R16,3,1,0.667
Hard,7-5 6-4,0.042,0,72,0.806,0.638,0.643,5.5,0.6,5,QF,3,1,0.6
Hard,6-3 3-6 7-6(5),0.036,0.018,110,0.545,0.683,0.48,5,0.733,15,QF,3,1,0.733
Hard,6-4 6-7(8) 6-4,0.04,0.03,99,0.586,0.69,0.61,5.333,0.667,6,QF,3,1,0.667
Hard,6-2 6-1,0.143,0.048,42,0.762,0.844,0.5,4,0,0,QF,3,1,1
Hard,4-6 6-2 6-3,0.069,0.028,72,0.639,0.761,0.423,4.333,0.25,4,SF,3,1,0.25
Hard,6-3 6-2,0.18,0.08,50,0.76,0.763,0.417,4.5,0.5,2,SF,3,1,0.5
Hard,6-1 6-7(5) 6-2,0.024,0,82,0.768,0.73,0.842,4.667,0.8,5,F,3,1,0.8
Clay,6-4 6-1,0.095,0.063,63,0.476,0.767,0.515,4.5,0.75,4,R32,3,1,0.75
Clay,6-4 7-6(8),0.024,0.024,82,0.744,0.721,0.429,5.5,0.667,3,R32,3,1,0.667
Clay,6-4 6-2,0.038,0.019,52,0.673,0.743,0.647,4.5,0.5,2,R32,3,1,0.5
Clay,6-4 6-1,0.2,0.022,45,0.689,0.871,0.5,4.5,0.5,2,R32,3,1,0.5
Clay,7-5 6-4,0.041,0.041,73,0.562,0.683,0.438,5.5,0.625,8,R32,3,1,0.625
Clay,6-4 1-6 7-5,0.023,0.045,88,0.693,0.672,0.481,4.667,0.6,10,R32,3,1,0.6
Clay,6-4 6-3,0.031,0.016,64,0.578,0.649,0.593,4.5,0.8,5,R32,3,1,0.8
Clay,7-6(7) 7-6(9),0.058,0.012,86,0.628,0.796,0.5,6,0.333,3,R32,3,1,0.333
Clay,7-5 6-3,0.105,0.018,57,0.456,0.731,0.71,5.5,0,1,R32,3,1,1
Clay,6-4 6-1,0.041,0.095,74,0.554,0.756,0.515,4.5,0.875,8,R32,3,1,0.875
Clay,3-6 6-2 6-2,0.126,0.069,87,0.563,0.816,0.474,4,0.833,6,R32,3,1,0.833
Clay,2-6 6-3 7-6(5),0.078,0.078,90,0.544,0.796,0.585,5,0.333,3,R32,3,1,0.333
Clay,6-4 6-4,0,0.061,66,0.606,0.75,0.577,5,1,2,R16,3,1,1
Clay,6-1 6-7(5) 6-3,0.023,0.011,88,0.761,0.791,0.571,5,0.5,4,R16,3,1,0.5
Clay,6-3 1-6 6-1,0.016,0.049,61,0.721,0.818,0.471,4,0,2,R16,3,1,1
Clay,7-6(13) 7-5,0.099,0.022,91,0.637,0.69,0.455,6,0.7,10,R16,3,1,0.7
Clay,7-5 7-6(5),0.096,0.041,73,0.616,0.844,0.5,6,0,1,R16,3,1,1
Clay,6-7(3) 6-2 6-3,0.09,0.013,78,0.641,0.72,0.786,4.667,0,1,R16,3,1,1
Clay,6-7(6) 6-4 6-4,0.027,0.009,112,0.634,0.746,0.634,5.333,1,1,R16,3,1,1
Clay,6-1 6-1,0,0.07,57,0.649,0.784,0.35,3.5,1,6,R16,3,1,1
Clay,6-4 6-3,0.033,0.049,61,0.557,0.735,0.667,5,1,1,QF,3,1,1
Clay,3-6 6-4 7-6(1),0.03,0.04,99,0.667,0.636,0.667,5.333,0.2,5,QF,3,1,0.2
Clay,4-6 6-3 7-6(4),0.101,0.018,109,0.514,0.821,0.509,5.333,0.75,8,QF,3,1,0.75
Clay,7-6(2) 6-2,0.061,0.03,66,0.667,0.773,0.682,5,1,3,QF,3,1,1
Clay,6-3 6-4,0.035,0.018,57,0.684,0.821,0.556,5,1,5,SF,3,1,1
Clay,7-6(3) 6-2,0.139,0.056,72,0.528,0.763,0.5,5,0.6,5,SF,3,1,0.6
Clay,6-3 4-6 6-2,0.025,0.012,81,0.704,0.737,0.625,4.667,0.833,6,F,3,1,0.833
Hard,6-3 6-7(10) 7-6(4),0.2,0.055,110,0.618,0.824,0.452,5.667,0.5,4,R32,3,1,0.5
Hard,3-6 6-4 6-3,0.115,0.051,78,0.641,0.74,0.536,4.667,0.571,7,R32,3,1,0.571
Hard,7-5 6-3,0.09,0,67,0.582,0.744,0.536,5.5,0.333,3,R32,3,1,0.333
Hard,6-4 7-6(3),0.129,0.043,70,0.557,0.846,0.581,5.5,1,1,R32,3,1,1
Hard,6-3 6-3,0.213,0,47,0.766,0.861,0.636,4.5,0,0,R32,3,1,1
Hard,6-3 6-2,0.121,0.086,58,0.552,0.875,0.423,4.5,0.857,7,R32,3,1,0.857
Hard,7-5 3-6 6-4,0.069,0.039,102,0.569,0.776,0.386,5.333,0.556,9,R32,3,1,0.556
Hard,2-6 7-6(4) 6-3,0.14,0.06,100,0.69,0.739,0.419,5,0.4,5,R32,3,1,0.4
Hard,6-3 6-4,0.032,0.048,62,0.565,0.686,0.593,5,0.714,7,R32,3,1,0.714
Hard,7-6(4) 4-6 6-3,0.036,0.045,112,0.598,0.672,0.422,5.333,0.545,11,R32,3,1,0.545
Hard,6-4 6-2,0,0.125,48,0.646,0.806,0.412,4.5,0.333,3,R32,3,1,0.333
Hard,7-6(3) 7-6(5),0.169,0.042,71,0.704,0.82,0.714,6,0,0,R16,3,1,1
Hard,6-4 6-1,0.132,0.026,38,0.579,0.955,0.688,4,0,0,R16,3,1,1
Hard,7-5 7-5,0.159,0.063,63,0.54,0.912,0.655,6,1,3,R16,3,1,1
Hard,6-1 7-6(2),0.109,0.031,64,0.703,0.8,0.526,5,0.5,2,R16,3,1,0.5
Hard,6-3 6-4,0.086,0.017,58,0.621,0.778,0.682,5,1,1,R16,3,1,1
Hard,7-6(2) 6-2,0.097,0.048,62,0.565,0.771,0.63,5,0.667,3,R16,3,1,0.667
Hard,6-3 6-1,0.051,0,39,0.667,0.808,0.846,4,0,0,R16,3,1,1
Hard,7-6(8) 7-6(5),0.211,0.053,76,0.658,0.88,0.654,6,0,0,R16,3,1,1
Hard,6-3 6-4,0.042,0.063,48,0.458,0.864,0.692,4.5,1,2,QF,3,1,1
Hard,6-4 6-4,0.138,0.034,58,0.672,0.821,0.579,5,1,1,QF,3,1,1
Hard,6-4 6-4,0.133,0.033,60,0.717,0.837,0.471,5,1,3,QF,3,1,1
Hard,6-3 7-6(6),0.389,0,54,0.648,0.943,0.632,5,0,0,QF,3,1,1
Hard,7-6(2) 6-7(5) 7-6(5),0.171,0.024,123,0.618,0.763,0.532,6,0.5,4,SF,3,1,0.5
Hard,6-4 3-6 6-4,0.268,0.037,82,0.72,0.746,0.652,4.667,0.833,6,SF,3,1,0.833
Hard,7-6(5) 3-6 7-6(4),0.109,0.02,101,0.683,0.797,0.625,5.333,0.8,5,F,3,1,0.8
Clay,2-6 6-3 6-3,0.16,0.049,81,0.531,0.791,0.447,4.333,0.571,7,R32,3,1,0.571
Clay,6-0 3-6 6-1,0.014,0.057,70,0.629,0.682,0.462,3.667,0.571,7,R32,3,1,0.571
Clay,7-5 6-0,0.083,0,60,0.567,0.735,0.538,4.5,0.8,5,R32,3,1,0.8
Clay,6-3 6-4,0.049,0,61,0.639,0.795,0.636,5,1,5,R32,3,1,1
Clay,6-3 6-3,0.015,0.044,68,0.647,0.659,0.542,4.5,0.667,3,R32,3,1,0.667
Clay,6-3 6-4,0.075,0.038,53,0.604,0.875,0.619,5,1,1,R32,3,1,1
Clay,3-6 6-4 6-4,0.02,0.061,99,0.535,0.717,0.391,4.667,0.706,17,R32,3,1,0.706
Clay,6-2 6-1,0.02,0,49,0.755,0.649,0.667,3.5,1,3,R32,3,1,1
Clay,6-4 6-2,0.096,0.038,52,0.654,0.735,0.611,4.5,0.833,6,R32,3,1,0.833
Clay,7-6(4) 3-6 7-5,0.075,0.028,106,0.594,0.81,0.488,5.667,0.5,6,R32,3,1,0.5
Clay,6-3 6-3,0.143,0,42,0.619,0.769,1,4.5,0,0,R32,3,1,1
Clay,7-5 7-5,0.164,0.027,73,0.671,0.796,0.583,6,0.857,7,R32,3,1,0.857
Clay,6-4 7-6(0),0.068,0,59,0.61,0.861,0.696,5.5,0.5,2,R16,3,1,0.5
Clay,6-3 7-6(5),0.169,0.051,59,0.661,0.872,0.6,5,1,2,R16,3,1,1
Clay,4-6 6-3 6-4,0.155,0.014,71,0.62,0.909,0.667,5,0,1,R16,3,1,1
Clay,1-6 7-6(5) 7-6(7),0.018,0.009,113,0.743,0.583,0.517,5,0.583,12,R16,3,1,0.583
Clay,3-6 7-5 6-4,0.048,0.01,104,0.596,0.629,0.476,5,0.545,11,R16,3,1,0.545
Clay,7-6(7) 7-6(2),0.131,0.036,84,0.536,0.867,0.462,6,0.5,4,R16,3,1,0.5
Clay,6-2 6-4,0.153,0,59,0.678,0.8,0.579,4.5,1,5,R16,3,1,1
Clay,3-6 7-6(8) 6-4,0.059,0.047,85,0.659,0.786,0.724,5,0.5,2,R16,3,1,0.5
Clay,6-4 3-6 6-2,0.025,0.025,81,0.667,0.648,0.63,4.333,0.6,5,QF,3,1,0.6
Clay,6-2 7-5,0.255,0.043,47,0.468,0.955,0.68,5,0.667,3,QF,3,1,0.667
Clay,3-6 6-4 6-2,0.051,0.01,99,0.626,0.758,0.405,4.667,0.8,10,QF,3,1,0.8
Clay,3-6 7-5 6-3,0.05,0.087,80,0.6,0.792,0.531,5,0.4,5,QF,3,1,0.4
Clay,6-4 1-6 7-6(5),0.085,0.043,94,0.543,0.706,0.442,4.667,0.545,11,SF,3,1,0.545
Clay,7-6(2) 6-3,0.103,0.034,58,0.586,0.765,0.75,5,0,1,SF,3,1,1
Clay,6-2 6-4,0.111,0.022,45,0.756,0.882,0.727,4.5,0,0,F,3,1,1
Hard,3-6 6-3 6-4,0.043,0.033,92,0.5,0.674,0.587,4.667,0.5,6,R32,3,1,0.5
Hard,3-6 6-4 6-3,0.042,0.063,95,0.621,0.678,0.472,4.667,0.769,13,R32,3,1,0.769
Hard,6-7(1) 7-6(9) 7-6(2),0.274,0.066,106,0.726,0.883,0.621,6,0,0,R32,3,1,1
Hard,6-3 7-6(2),0.077,0.031,65,0.554,0.667,0.621,5,0.4,5,R32,3,1,0.4
Hard,4-6 6-1 6-3,0.123,0.046,65,0.6,0.821,0.615,4.333,0.333,3,R32,3,1,0.333
Hard,6-3 3-6 6-3,0.153,0,72,0.625,0.778,0.593,4.667,0.5,4,R32,3,1,0.5
Hard,6-2 6-4,0.093,0,54,0.463,0.8,0.655,4.5,0,0,R32,3,1,1
Hard,6-0 6-3,0.378,0.027,37,0.676,0.88,0.833,4,0,0,R32,3,1,1
Hard,6-1 6-4,0.245,0.041,49,0.571,0.786,0.667,4,1,2,R32,3,1,1
Hard,6-3 6-4,0.155,0.052,58,0.621,0.861,0.545,5,1,3,R32,3,1,1
Hard,6-2 4-6 6-3,0.085,0.012,82,0.561,0.804,0.583,4.667,0.75,4,R32,3,1,0.75
Hard,6-3 6-7(3) 7-6(2),0.218,0.081,124,0.548,0.824,0.482,5.667,0.75,8,R32,3,1,0.75
Hard,7-5 6-1,0.015,0.059,68,0.574,0.795,0.483,5,1,2,R16,3,1,1
Hard,6-4 7-6(1),0.296,0.014,71,0.718,0.824,0.65,5.5,1,3,R16,3,1,1
Hard,3-6 6-1 6-4,0.104,0.065,77,0.558,0.907,0.5,4.333,0.75,4,R16,3,1,0.75
Hard,6-3 6-3,0.111,0.022,45,0.556,0.92,0.65,4.5,0,0,R16,3,1,1
Hard,6-3 6-2,0.25,0,48,0.563,0.889,0.619,4.5,1,2,R16,3,1,1
Hard,6-7(9) 6-1 6-4,0.116,0.021,95,0.579,0.782,0.575,5,0.6,5,R16,3,1,0.6
Hard,7-6(6) 2-6 7-6(3),0.114,0.029,105,0.457,0.729,0.561,5.333,0.5,8,R16,3,1,0.5
Hard,6-4 6-4,0.015,0.045,66,0.485,0.781,0.559,5,0.833,6,R16,3,1,0.833
Hard,7-6(5) 6-4,0.081,0.032,62,0.597,0.865,0.68,5.5,0,0,QF,3,1,1
Hard,6-4 7-6(3),0.149,0.014,74,0.554,0.732,0.606,5.5,0.818,11,QF,3,1,0.818
Hard,7-6(4) 6-7(2) 6-2,0.134,0.062,97,0.515,0.86,0.447,5.333,0.571,7,QF,3,1,0.571
Hard,6-2 7-5,0.192,0.019,52,0.577,0.867,0.591,5,0,1,QF,3,1,1
Hard,6-3 2-6 7-6(3),0.032,0.063,95,0.516,0.694,0.63,5,0.727,11,SF,3,1,0.727
Hard,6-4 6-3,0.04,0.08,50,0.6,0.833,0.5,4.5,0,1,SF,3,1,1
Hard,5-7 6-2 7-5,0.085,0.019,106,0.632,0.701,0.41,5.333,0.722,18,F,3,1,0.722
Clay,4-6 6-2 6-3,0.034,0.011,88,0.727,0.672,0.5,4.333,0.714,7,R32,3,1,0.714
Clay,7-6(3) 3-6 6-3,0.046,0,109,0.514,0.768,0.585,5,0.889,9,R32,3,1,0.889
Clay,7-6(4) 6-7(3) 7-6(4),0.073,0.008,123,0.634,0.833,0.556,6,0.857,7,R32,3,1,0.857
Clay,6-3 3-6 6-2,0.023,0.034,88,0.636,0.661,0.594,4.333,0.667,6,R32,3,1,0.667
Clay,7-5 6-3,0.085,0.028,71,0.577,0.78,0.633,5.5,1,3,R32,3,1,1
Clay,1-6 7-5 6-3,0.035,0.017,115,0.67,0.623,0.5,4.667,0.8,15,R32,3,1,0.8
Clay,4-6 7-5 6-3,0.066,0.011,91,0.615,0.679,0.657,5.333,0.571,7,R32,3,1,0.571
Clay,6-2 4-6 6-1,0.086,0,93,0.602,0.768,0.459,4.333,0.857,7,R32,3,1,0.857
Clay,6-4 6-3,0.211,0.123,57,0.456,0.885,0.613,5,1,2,R32,3,1,1
Clay,7-5 6-4,0.061,0,66,0.727,0.833,0.444,5.5,1,4,R32,3,1,1
Clay,6-2 6-2,0,0,40,0.75,0.833,0.8,4,1,3,R32,3,1,1
Clay,6-1 6-2,0.2,0.025,40,0.75,0.833,0.6,4,0.667,3,R32,3,1,0.667
Clay,7-6(2) 6-3,0.074,0.044,68,0.588,0.875,0.464,5,1,1,R16,3,1,1
Clay,6-3 6-4,0.113,0,53,0.736,0.846,0.429,5,0.5,2,R16,3,1,0.5
Clay,7-6(4) 2-6 7-5,0.039,0.031,129,0.659,0.624,0.523,5.333,0.778,18,R16,3,1,0.778
Clay,6-4 6-3,0.02,0.059,51,0.51,0.846,0.56,5,0,2,R16,3,1,1
Clay,7-6(4) 5-7 6-3,0.155,0.01,103,0.631,0.769,0.579,5.667,0.75,8,R16,3,1,0.75
Clay,6-4 6-3,0.06,0.045,67,0.507,0.735,0.545,5,0.714,7,R16,3,1,0.714
Clay,3-6 6-3 6-2,0.122,0,82,0.683,0.786,0.462,4.333,0.9,10,R16,3,1,0.9
Clay,6-3 5-7 6-2,0.123,0.049,81,0.531,0.86,0.658,5,0.833,6,QF,3,1,0.833
Clay,7-6(6) 6-7(4) 6-4,0.121,0.04,99,0.586,0.793,0.537,5.667,0.333,6,QF,3,1,0.333
Clay,6-3 6-3,0.106,0.043,47,0.638,0.967,0.412,4.5,0,0,QF,3,1,1
Clay,6-4 6-3,0.12,0,50,0.56,0.786,0.682,5,0,1,QF,3,1,1
Clay,6-4 6-7(5) 6-4,0.087,0.022,92,0.62,0.737,0.686,5.333,0,2,SF,3,1,1
Clay,4-6 6-3 6-4,0.138,0,87,0.632,0.836,0.594,5,0.667,3,F,3,1,0.667
Hard,7-6(3) 6-1,0.091,0.036,55,0.491,0.889,0.786,5,1,2,R32,3,1,1
Hard,3-6 6-3 6-4,0.125,0.025,80,0.7,0.732,0.542,4.667,0.75,8,R32,3,1,0.75
Hard,6-3 6-7(5) 6-3,0.174,0.011,92,0.62,0.807,0.629,5.333,0,1,R32,3,1,1
Hard,6-4 6-2,0.159,0.045,44,0.591,0.885,0.722,4.5,0,0,R32,3,1,1
Hard,7-6(3) 6-2,0.101,0.043,69,0.406,0.857,0.634,5,1,4,R32,3,1,1
Hard,6-3 6-4,0.133,0.017,60,0.633,0.789,0.591,5,1,4,R32,3,1,1
Hard,6-3 7-5,0.043,0.014,69,0.536,0.838,0.5,5.5,1,3,R32,3,1,1
Hard,6-4 3-6 6-4,0.301,0.027,73,0.63,0.891,0.481,4.667,0,1,R32,3,1,1
Hard,6-4 6-2,0.019,0.075,53,0.491,0.731,0.63,4.5,0.5,2,R32,3,1,0.5
Hard,6-1 7-6(4),0.074,0.019,54,0.593,0.813,0.682,4.5,0,0,R32,3,1,1
Hard,6-3 4-6 6-4,0.078,0.056,90,0.567,0.725,0.487,5,0.5,6,R32,3,1,0.5
Hard,6-3 6-4,0.22,0.034,59,0.559,0.909,0.538,5,1,2,R16,3,1,1
Hard,6-4 6-3,0.083,0,48,0.688,0.848,0.6,4.5,0,0,R16,3,1,1
Hard,1-6 7-5 6-3,0.038,0.026,78,0.577,0.711,0.636,4.667,0.5,4,R16,3,1,0.5
Hard,6-4 6-3,0.16,0,50,0.62,0.871,0.579,4.5,1,2,R16,3,1,1
Hard,7-5 2-6 6-3,0,0.031,96,0.646,0.677,0.647,5,0.75,8,R16,3,1,0.75
Hard,6-3 6-2,0.085,0.034,59,0.644,0.789,0.619,4.5,1,6,R16,3,1,1
Hard,6-4 7-6(1),0.05,0.038,80,0.563,0.689,0.629,5.5,0.8,5,R16,3,1,0.8
Hard,6-3 6-3,0.077,0.038,52,0.558,0.828,0.522,4.5,0.8,5,R16,3,1,0.8
Hard,7-6(6) 6-3,0.012,0.025,81,0.642,0.731,0.448,5.5,0.75,4,QF,3,1,0.75
Hard,6-4 6-7(5) 6-3,0.183,0.029,104,0.558,0.828,0.565,5.333,1,1,QF,3,1,1
Hard,7-6(7) 6-4,0.052,0.026,77,0.662,0.647,0.5,5.5,0.25,4,QF,3,1,0.25
Hard,6-3 7-5,0.134,0.03,67,0.567,0.842,0.621,5.5,1,4,QF,3,1,1
Hard,6-1 6-4,0.175,0.053,57,0.579,0.848,0.458,4.5,0.75,4,SF,3,1,0.75
Hard,2-6 6-3 6-0,0.137,0.027,73,0.575,0.619,0.484,4,0.5,8,SF,3,1,0.5
Hard,5-7 7-6(9) 6-1,0.108,0.054,93,0.591,0.727,0.526,5,0.571,7,F,3,1,0.571
Hard,6-2 6-1,0.02,0.02,49,0.694,0.588,0.667,4,0.667,6,R32,3,1,0.667
Hard,6-4 6-3,0.159,0.048,63,0.54,0.706,0.517,5,0.667,6,R32,3,1,0.667
Hard,6-4 6-1,0,0.064,47,0.596,0.714,0.632,4.5,0,1,R32,3,1,1
Hard,6-1 3-6 6-3,0.131,0.024,84,0.631,0.736,0.581,4.333,0.875,8,R32,3,1,0.875
Hard,6-3 6-4,0.104,0.045,67,0.567,0.763,0.621,5,1,4,R32,3,1,1
Hard,1-6 7-6(4) 6-4,0.032,0.053,95,0.589,0.679,0.538,4.667,0.667,9,R32,3,1,0.667
Hard,7-6(3) 3-6 6-4,0.071,0.047,85,0.541,0.783,0.513,5,0.333,6,R32,3,1,0.333
Hard,6-7(9) 6-4 6-2,0.065,0.037,108,0.537,0.724,0.5,5,0.4,5,R32,3,1,0.4
Hard,6-1 6-3,0.28,0.04,50,0.68,0.794,0.625,4,1,5,R32,3,1,1
Hard,3-6 7-6(4) 6-2,0.078,0.023,129,0.612,0.608,0.52,4.667,0.826,23,R32,3,1,0.826
Hard,6-3 6-4,0.068,0.017,59,0.525,0.774,0.464,4.5,0.333,3,R32,3,1,0.333
Hard,6-1 6-2,0.116,0.07,43,0.488,0.905,0.636,4,0,0,R32,3,1,1
Hard,6-3 6-4,0.137,0.059,51,0.569,0.897,0.682,5,0,0,R32,3,1,1
Hard,7-6(2) 6-7(3) 6-4,0.019,0.047,107,0.636,0.765,0.436,5.667,0.333,3,R32,3,1,0.333
Hard,6-4 2-6 7-5,0.108,0.054,93,0.527,0.776,0.477,5,0.4,5,R32,3,1,0.4
Hard,6-4 6-0,0.073,0.018,55,0.691,0.737,0.588,4,1,3,R32,3,1,1
Hard,6-3 7-5,0.1,0,50,0.68,0.824,0.688,5,0,1,R16,3,1,1
Hard,6-4 6-4,0.061,0.076,66,0.53,0.743,0.355,5,0.667,9,R16,3,1,0.667
Hard,6-3 6-3,0.043,0,47,0.596,0.857,0.684,4.5,1,2,R16,3,1,1
Hard,6-2 6-2,0.059,0.02,51,0.588,0.733,0.476,4,0.75,4,R16,3,1,0.75
Hard,3-6 7-5 7-6(4),0.147,0.046,109,0.661,0.736,0.432,5.667,0.25,4,R16,3,1,0.25
Hard,6-3 6-4,0.056,0.056,71,0.324,0.739,0.625,5,0.75,4,R16,3,1,0.75
Hard,6-3 6-4,0.098,0.033,61,0.656,0.85,0.524,5,1,3,R16,3,1,1
Hard,6-2 6-4,0.032,0.048,63,0.619,0.795,0.333,4.5,0.75,8,QF,3,1,0.75
Hard,6-1 6-4,0.081,0.016,62,0.613,0.711,0.583,4,1,5,QF,3,1,1
Hard,6-1 6-4,0.089,0.036,56,0.518,0.724,0.741,4.5,1,3,QF,3,1,1
Hard,6-7(7) 6-4 6-3,0.053,0,95,0.663,0.746,0.562,5.333,0.571,7,QF,3,1,0.571
Hard,6-3 6-4,0.065,0,62,0.565,0.686,0.741,5,0.8,5,SF,3,1,0.8
Hard,6-4 6-1,0.16,0.06,50,0.6,0.867,0.6,4.5,1,1,SF,3,1,1
