podloga,rezultat,broj_asova,duple_servis_greske,broj_servis_poena ,ubacenih_prvih_servisa,osvojenih_prvih_servisa,osvojenih_drugih_servisa,broj_servis_gemova,sacuvanih_brejk_lopti,suocenih_brejk_lopti,nivo_takmicenja,best_of,pobedio,sacuvanih_br_lopti_modified
Hard,7-6(8) 6-3 6-4,0.13,0.041,41,0.618,0.472,0.138,5,0.857,4.667,R32,5,0,0.857
Hard,7-6(4) 7-6(6) 6-4,0.265,0.018,37.667,0.77,0.611,0.115,5.667,0.833,2,R32,5,0,0.833
Hard,7-6(6) 6-4 7-6(3),0.096,0.043,38.333,0.635,0.47,0.174,5.667,0.75,2.667,R32,5,0,0.75
Hard,6-4 6-3 6-3,0.076,0.022,30.667,0.707,0.435,0.141,4.667,0.643,4.667,R32,5,0,0.643
Hard,6-4 6-2 6-4,0.039,0.049,34.333,0.67,0.369,0.155,4.667,0.625,5.333,R32,5,0,0.625
Hard,6-2 6-4 6-4,0.093,0.04,25,0.627,0.427,0.147,4.667,0.375,2.667,R32,5,0,0.375
Hard,6-2 7-5 5-7 7-6(4),0.02,0.027,36.75,0.585,0.34,0.19,5.5,0.438,4,R32,5,0,0.438
Hard,6-7(7) 6-1 6-2 6-3,0.066,0.066,30.5,0.598,0.418,0.139,4.5,0.3,2.5,R32,5,0,0.3
Hard,6-4 6-3 6-4,0.11,0.05,33.333,0.72,0.5,0.08,4.667,0.75,4,R32,5,0,0.75
Hard,6-4 7-6(8) 6-3,0.174,0.065,30.667,0.652,0.533,0.141,5,0.5,1.333,R32,5,0,0.5
Hard,6-4 7-6(3) 7-6(6),0.048,0.038,34.667,0.567,0.452,0.231,5.667,0,0.667,R32,5,0,1
Hard,6-1 6-0 7-5,0.023,0.012,28.667,0.593,0.349,0.151,4.333,0.611,6,R32,5,0,0.611
Hard,6-1 6-1 7-5,0,0.031,32,0.573,0.313,0.198,4.333,0.5,4.667,R32,5,0,0.5
Hard,4-6 6-3 3-6 6-3 6-3,0.104,0.065,30.8,0.597,0.39,0.234,4.6,0.778,3.6,R32,5,0,0.778
Hard,6-3 7-6(6) 6-1,0.067,0.022,30,0.522,0.378,0.233,4.333,0.625,2.667,R32,5,0,0.625
Hard,6-4 7-6(5) 4-6 7-6(5),0.109,0.065,34.5,0.594,0.478,0.196,5.5,0.4,1.25,R32,5,0,0.4
Hard,6-4 7-5 7-5,0.076,0,35,0.619,0.448,0.2,5.667,0.727,3.667,R16,5,0,0.727
Hard,6-4 4-6 6-3 6-7(7) 6-3,0.124,0.03,33.8,0.633,0.462,0.189,4.8,0.769,2.6,R16,5,0,0.769
Hard,7-6(2) 6-4 4-6 7-6(8),0.035,0.028,35.5,0.606,0.423,0.204,5.5,0.692,3.25,R16,5,0,0.692
Hard,6-3 6-3 6-3,0.019,0.046,36,0.648,0.361,0.148,4.667,0.647,5.667,R16,5,0,0.647
Hard,6-2 7-6(3) 6-2,0.057,0.019,35,0.657,0.476,0.114,4.667,0.692,4.333,R16,5,0,0.692
Hard,7-5 6-1 6-4,0.11,0.041,24.333,0.726,0.493,0.178,4.667,0.333,2,R16,5,0,0.333
Hard,6-4 6-7(5) 6-3 7-5,0.026,0.02,38.25,0.706,0.477,0.092,5.25,0.632,4.75,R16,5,0,0.632
Hard,5-7 4-6 6-3 7-6(5) 8-6,0.129,0.022,35.6,0.646,0.478,0.185,5.6,0.667,1.8,R16,5,0,0.667
Hard,7-6(5) 6-4 6-2,0.172,0.02,33,0.677,0.485,0.172,5,0.727,3.667,QF,5,0,0.727
Hard,6-3 6-4 7-6(6),0.064,0.021,31.333,0.617,0.457,0.191,5,0.727,3.667,QF,5,0,0.727
Hard,6-2 6-0 7-6(5),0.037,0.073,27.333,0.744,0.476,0.073,4.333,0.5,3.333,QF,5,0,0.5
Hard,6-3 7-6(5) 6-3,0.082,0.027,36.667,0.627,0.409,0.191,4.667,0.667,3,QF,5,0,0.667
Hard,7-6(1) 3-6 6-4 4-6 6-0,0.063,0.025,31.6,0.595,0.38,0.209,4.8,0.588,3.4,SF,5,0,0.588
Hard,6-7(6) 6-0 6-3 7-5,0.047,0.047,31.75,0.591,0.394,0.205,4.75,0.4,2.5,SF,5,0,0.4
Hard,7-6(5) 6-7(4) 6-3 6-0,0.085,0.025,29.5,0.653,0.424,0.119,4.75,0.438,4,F,5,0,0.438
Clay,7-6(4) 6-3,0.032,0.016,31,0.677,0.516,0.145,5,0.5,2,R32,3,0,0.5
Clay,6-3 6-4,0,0.035,28.5,0.579,0.333,0.246,4.5,0.333,1.5,R32,3,0,0.333
Clay,6-4 1-6 7-5,0.054,0.022,31,0.624,0.409,0.226,5,0.625,2.667,R32,3,0,0.625
Clay,1-6 6-4 6-4,0.052,0.031,32,0.646,0.406,0.167,4.333,0.692,4.333,R32,3,0,0.692
Clay,6-4 6-3,0.038,0.038,26.5,0.679,0.434,0.132,4.5,0.429,3.5,R32,3,0,0.429
Clay,6-4 7-5,0.027,0.027,37,0.514,0.338,0.216,5.5,0.556,4.5,R32,3,0,0.556
Clay,6-4 6-2,0.016,0.049,30.5,0.475,0.311,0.213,4.5,0.556,4.5,R32,3,0,0.556
Clay,6-2 3-6 6-4,0.1,0.029,23.333,0.571,0.471,0.186,4.667,0.333,2,R32,3,0,0.333
Clay,6-7(4) 6-4 6-3,0.011,0.021,31.667,0.821,0.537,0.095,5,0.625,2.667,R32,3,0,0.625
Clay,7-5 6-3,0.057,0.086,35,0.629,0.443,0.171,5,0.8,5,R32,3,0,0.8
Clay,6-2 6-0,0.039,0.098,25.5,0.549,0.255,0.176,3.5,0.167,3,R32,3,0,0.167
Clay,6-4 6-4,0.138,0.031,32.5,0.523,0.4,0.246,5,0.714,3.5,R32,3,0,0.714
Clay,6-2 6-3,0.021,0.063,24,0.563,0.25,0.188,4,0.286,3.5,R16,3,0,0.286
Clay,6-3 6-3,0.098,0.066,30.5,0.541,0.377,0.18,4.5,0.4,2.5,R16,3,0,0.4
Clay,6-4 6-7(6) 6-0,0.035,0.07,28.667,0.57,0.314,0.256,4.667,0.25,2.667,R16,3,0,0.25
Clay,6-1 6-4,0.019,0.094,26.5,0.679,0.34,0.132,4,0.2,2.5,R16,3,0,0.2
Clay,6-3 6-4,0.02,0.061,24.5,0.633,0.367,0.122,4.5,0.5,4,R16,3,0,0.5
Clay,6-4 6-2,0.017,0.05,30,0.583,0.333,0.2,4.5,0.5,4,R16,3,0,0.5
Clay,6-3 6-3,0.103,0.086,29,0.603,0.431,0.121,4.5,0.5,4,R16,3,0,0.5
Clay,6-4 6-4,0.016,0.016,30.5,0.59,0.377,0.197,5,0.429,3.5,R16,3,0,0.429
Clay,6-4 6-2,0,0,23,0.717,0.435,0.174,4.5,0.25,2,QF,3,0,0.25
Clay,6-3 6-4,0,0.019,27,0.667,0.352,0.148,5,0.375,4,QF,3,0,0.375
Clay,5-7 6-4 6-2,0.033,0.033,30.333,0.505,0.275,0.242,5,0.222,3,QF,3,0,0.222
Clay,6-3 6-3,0.04,0,25,0.58,0.38,0.22,4.5,0.571,3.5,QF,3,0,0.571
Clay,6-4 6-3,0,0,25.5,0.725,0.314,0.157,4.5,0.444,4.5,SF,3,0,0.444
Clay,6-3 6-4,0.019,0.038,26.5,0.679,0.415,0.151,4.5,0.5,4,SF,3,0,0.5
Clay,7-6(7) 6-3,0.012,0,43,0.628,0.419,0.221,5,0.8,2.5,F,3,0,0.8
Clay,6-3 6-2,0.045,0.068,22,0.682,0.409,0.136,4,0.25,2,R32,3,0,0.25
Clay,6-4 6-7(5) 6-1,0.052,0.063,32,0.573,0.427,0.177,4.667,0.5,2.667,R32,3,0,0.5
Clay,6-3 6-3,0.02,0.08,25,0.56,0.34,0.24,4.5,0.4,2.5,R32,3,0,0.4
Clay,4-6 7-5 6-3,0.019,0.01,35,0.705,0.419,0.133,5.333,0.143,2.333,R32,3,0,0.143
Clay,6-4 6-3,0.113,0.063,40,0.7,0.375,0.138,5,0.667,6,R32,3,0,0.667
Clay,6-0 6-1,0.043,0.087,23,0.565,0.304,0.065,3,0.583,6,R32,3,0,0.583
Clay,6-2 6-2,0,0,24.5,0.694,0.306,0.102,4,0.455,5.5,R32,3,0,0.455
Clay,6-2 6-2,0.021,0.021,23.5,0.596,0.362,0.149,4,0.429,3.5,R32,3,0,0.429
Clay,6-3 3-6 6-2,0.012,0.036,27.667,0.771,0.47,0.108,4.333,0.429,2.333,R32,3,0,0.429
Clay,6-4 6-1,0.033,0.017,30,0.633,0.417,0.133,4.5,0.5,4,R32,3,0,0.5
Clay,7-6(3) 5-7 6-0,0.036,0.036,37.333,0.652,0.429,0.134,5,0.692,4.333,R32,3,0,0.692
Clay,6-4 6-0,0.043,0.064,23.5,0.702,0.319,0.106,4,0.375,4,R16,3,0,0.375
Clay,6-4 6-2,0,0.036,27.5,0.636,0.364,0.091,4.5,0.5,5,R16,3,0,0.5
Clay,6-3 6-0,0,0.022,22.5,0.511,0.244,0.156,4,0.333,4.5,R16,3,0,0.333
Clay,6-2 6-1,0,0.119,21,0.548,0.286,0.167,3.5,0.5,4,R16,3,0,0.5
Clay,6-4 6-4,0.044,0.029,34,0.647,0.382,0.162,5,0.625,4,R16,3,0,0.625
Clay,7-6(4) 6-1,0.018,0.036,27.5,0.636,0.4,0.2,4.5,0.571,3.5,R16,3,0,0.571
Clay,6-3 6-4,0,0.016,32,0.609,0.422,0.188,4.5,0.75,4,R16,3,0,0.75
Clay,6-1 6-2,0,0.096,26,0.654,0.346,0.135,3.5,0.429,3.5,R16,3,0,0.429
Clay,6-1 6-1,0,0.043,23,0.63,0.326,0.109,3.5,0.444,4.5,QF,3,0,0.444
Clay,6-1 6-3,0.018,0.035,28.5,0.737,0.333,0.105,4,0.455,5.5,QF,3,0,0.455
Clay,7-6(1) 6-7(4) 6-4,0.07,0.035,38.333,0.6,0.4,0.191,5.667,0.545,3.667,QF,3,0,0.545
Clay,6-3 6-2,0.048,0.024,21,0.667,0.429,0.167,4,0.25,2,QF,3,0,0.25
Clay,7-6(7) 6-2,0.042,0.014,35.5,0.69,0.493,0.113,5,0.667,4.5,SF,3,0,0.667
Clay,6-3 6-7(6) 6-4,0.069,0.049,34,0.5,0.363,0.206,5.333,0.4,3.333,SF,3,0,0.4
Clay,6-4 6-1,0,0,30,0.75,0.433,0.1,4.5,0.556,4.5,F,3,0,0.556
Hard,6-3 7-5,0.038,0.026,39,0.692,0.423,0.154,5.5,0.636,5.5,R32,3,0,0.636
Hard,6-2 7-5,0.014,0.041,36.5,0.589,0.356,0.164,5,0.545,5.5,R32,3,0,0.545
Hard,6-3 2-6 6-2,0.013,0.039,25.667,0.636,0.403,0.182,4,0.7,3.333,R32,3,0,0.7
Hard,6-3 4-6 6-0,0.132,0.053,25.333,0.592,0.421,0.145,4.333,0.167,2,R32,3,0,0.167
Hard,6-1 6-2,0.068,0.085,29.5,0.576,0.373,0.136,3.5,0.692,6.5,R32,3,0,0.692
Hard,6-4 6-4,0.092,0.092,32.5,0.554,0.415,0.231,5,0.778,4.5,R32,3,0,0.778
Hard,6-4 6-3,0.018,0.036,28,0.554,0.339,0.232,4.5,0.4,2.5,R32,3,0,0.4
Hard,7-6(8) 6-1,0.069,0.042,36,0.597,0.361,0.208,5,0.5,4,R32,3,0,0.5
Hard,6-4 3-6 6-2,0.036,0.024,27.667,0.602,0.41,0.241,4.667,0.625,2.667,R32,3,0,0.625
Hard,6-4 7-6(4),0.057,0.046,43.5,0.586,0.391,0.149,5.5,0.375,4,R32,3,0,0.375
Hard,6-3 5-7 6-0,0.018,0.064,36.667,0.491,0.236,0.218,4.333,0.704,9,R32,3,0,0.704
Hard,7-6(4) 6-2,0.072,0.029,34.5,0.565,0.362,0.203,5,0.25,2,R32,3,0,0.25
Hard,3-6 6-4 6-4,0.08,0.023,29,0.69,0.448,0.161,4.667,0.667,4,R32,3,0,0.667
Hard,6-4 6-2,0.049,0.066,30.5,0.525,0.311,0.164,4.5,0.375,4,R32,3,0,0.375
Hard,6-3 7-6(4),0,0.059,34,0.559,0.309,0.191,5,0.429,3.5,R32,3,0,0.429
Hard,6-1 6-3,0,0.067,22.5,0.578,0.333,0.111,4,0.167,3,R16,3,0,0.167
Hard,6-2 6-3,0.048,0.129,31,0.484,0.323,0.194,4.5,0.6,5,R16,3,0,0.6
Hard,3-6 7-5 6-3,0.107,0.024,28,0.524,0.393,0.31,5,0.7,3.333,R16,3,0,0.7
Hard,6-3 6-4,0,0.016,31.5,0.73,0.397,0.111,5,0.444,4.5,R16,3,0,0.444
Hard,3-6 6-3 6-1,0.042,0.056,23.667,0.606,0.408,0.197,4.333,0.429,2.333,R16,3,0,0.429
Hard,7-5 4-6 6-0,0.034,0.08,29.333,0.455,0.295,0.273,4.667,0.444,3,R16,3,0,0.444
Hard,4-6 6-3 6-2,0.078,0.016,21.333,0.688,0.469,0.188,4.333,0.333,2,R16,3,0,0.333
Hard,7-6(3) 6-4,0.014,0.081,37,0.635,0.351,0.149,5.5,0,2,R16,3,0,1
Hard,6-4 6-4,0.045,0.034,44.5,0.528,0.326,0.236,5,0.7,5,QF,3,0,0.7
Hard,3-6 6-3 6-3,0.047,0.047,28.333,0.635,0.435,0.176,4.667,0.667,3,QF,3,0,0.667
Hard,4-6 7-6(0) 7-6(4),0.15,0.047,35.667,0.654,0.542,0.168,5.667,1,2.333,QF,3,0,1
Hard,6-4 3-6 6-1,0.095,0.036,28,0.619,0.476,0.143,4.333,0.5,2,QF,3,0,0.5
Hard,6-2 3-6 6-3,0.139,0.038,26.333,0.595,0.43,0.177,4.333,0.667,4,SF,3,0,0.667
Hard,4-6 6-0 6-0,0.055,0.027,24.333,0.562,0.288,0.192,3.667,0.538,4.333,SF,3,0,0.538
Hard,6-3 7-5,0.015,0.031,32.5,0.538,0.277,0.185,5,0.4,5,F,3,0,0.4
Hard,6-4 2-6 7-6(3),0.093,0.056,35.667,0.598,0.449,0.178,5,0.667,2,R32,3,0,0.667
Hard,6-4 6-3,0.016,0,31.5,0.762,0.476,0.127,4.5,0.667,3,R32,3,0,0.667
Hard,3-6 6-2 6-1,0.13,0.013,25.667,0.558,0.351,0.143,4,0.4,3.333,R32,3,0,0.4
Hard,6-2 6-3,0.02,0.02,25,0.64,0.38,0.18,4,0.667,4.5,R32,3,0,0.667
Hard,7-6(9) 6-3,0.115,0.057,43.5,0.621,0.414,0.138,5,0.556,4.5,R32,3,0,0.556
Hard,3-6 6-3 6-4,0.065,0.076,30.667,0.565,0.402,0.217,4.667,0.5,2.667,R32,3,0,0.5
Hard,7-6(1) 4-6 6-4,0.067,0.095,35,0.543,0.41,0.19,5.333,0.556,3,R32,3,0,0.556
Hard,6-4 6-4,0.045,0.015,33,0.652,0.439,0.076,5,0.444,4.5,R32,3,0,0.444
Hard,7-6(4) 6-7(2) 7-6(5),0.022,0.044,45,0.615,0.437,0.215,6,0.75,4,R32,3,0,0.75
Hard,6-4 3-6 6-3,0.059,0.078,34,0.559,0.392,0.216,4.667,0.733,5,R32,3,0,0.733
Hard,4-6 7-6(2) 6-3,0.071,0.031,32.667,0.551,0.398,0.235,5,0.625,2.667,R32,3,0,0.625
Hard,6-3 6-4,0.036,0.036,27.5,0.509,0.291,0.273,4.5,0.5,3,R32,3,0,0.5
Hard,6-2 6-2,0.036,0.055,27.5,0.582,0.345,0.164,4,0.5,4,R16,3,0,0.5
Hard,6-3 6-4,0.043,0.043,34.5,0.58,0.42,0.188,4.5,0.667,3,R16,3,0,0.667
Hard,3-6 6-3 6-4,0.082,0.059,28.333,0.518,0.412,0.2,4.667,0.5,2.667,R16,3,0,0.5
Hard,6-3 2-6 6-3,0.103,0.093,35.667,0.467,0.336,0.196,4.333,0.722,6,R16,3,0,0.722
Hard,6-2 6-3,0.069,0.052,29,0.466,0.345,0.207,4,0.727,5.5,R16,3,0,0.727
Hard,6-2 7-6(3),0.048,0.016,31.5,0.524,0.286,0.302,5,0.4,2.5,R16,3,0,0.4
Hard,6-3 6-4,0.064,0.051,39,0.59,0.359,0.115,5,0.6,7.5,R16,3,0,0.6
Hard,6-4 7-6(3),0.27,0.048,31.5,0.571,0.46,0.19,5.5,0.6,2.5,R16,3,0,0.6
Hard,6-3 6-3,0,0.091,27.5,0.564,0.364,0.236,4.5,0.625,4,QF,3,0,0.625
Hard,6-4 6-4,0.044,0.015,34,0.574,0.338,0.294,5,0.667,3,QF,3,0,0.667
Hard,6-4 6-3,0.055,0.018,27.5,0.618,0.382,0.182,4.5,0.571,3.5,QF,3,0,0.571
Hard,7-5 6-4,0.059,0.059,34,0.559,0.397,0.206,5.5,0.7,5,QF,3,0,0.7
Hard,6-4 6-4,0.138,0.017,29,0.552,0.397,0.241,5,0.5,2,SF,3,0,0.5
Hard,4-6 6-3 7-6(8),0.134,0.01,32.333,0.588,0.464,0.237,5,0.8,1.667,SF,3,0,0.8
Hard,3-6 6-3 6-4,0.039,0.026,25.333,0.697,0.447,0.158,4.667,0.2,1.667,F,3,0,0.2
Hard,6-2 6-2,0.064,0.085,23.5,0.489,0.34,0.149,4,0.333,3,R64,3,0,0.333
Hard,6-3 6-2,0.043,0.064,23.5,0.574,0.426,0.149,4,0.4,2.5,R64,3,0,0.4
Hard,6-3 6-4,0.059,0.074,34,0.588,0.368,0.162,5,0.6,5,R64,3,0,0.6
Hard,6-4 6-3,0.094,0.063,32,0.641,0.438,0.141,4.5,0.7,5,R64,3,0,0.7
Hard,6-3 6-3,0,0.069,29,0.586,0.328,0.155,4.5,0.545,5.5,R64,3,0,0.545
Hard,6-7(4) 7-6(8) 7-6(5),0.083,0.033,40.333,0.562,0.471,0.256,6,0.667,2,R64,3,0,0.667
Hard,6-7(7) 6-4 6-3,0.158,0.03,33.667,0.693,0.545,0.099,5,0.444,3,R64,3,0,0.444
Hard,7-6(4) 6-2,0.057,0.029,35,0.514,0.329,0.257,5,0.571,3.5,R64,3,0,0.571
Hard,3-6 7-6(4) 7-6(3),0.273,0.036,36.667,0.6,0.491,0.209,5.667,0.75,1.333,R64,3,0,0.75
Hard,7-6(1) 6-2,0.094,0.047,32,0.609,0.453,0.141,5,0.333,1.5,R64,3,0,0.333
Hard,7-6(1) 7-6(5),0.143,0.033,45.5,0.527,0.341,0.275,6,0.8,2.5,R64,3,0,0.8
Hard,6-3 6-4,0.052,0.034,29,0.603,0.379,0.224,4.5,0.4,2.5,R64,3,0,0.4
Hard,6-4 7-6(8),0.118,0.059,42.5,0.471,0.4,0.224,5.5,0.778,4.5,R64,3,0,0.778
Hard,6-4 7-6(4),0.176,0.088,34,0.529,0.441,0.294,5.5,0.667,1.5,R64,3,0,0.667
Hard,6-4 6-7(4) 6-0,0.073,0.042,32,0.656,0.396,0.135,4.667,0.455,3.667,R64,3,0,0.455
Hard,6-7(5) 7-6(5) 7-6(6),0.094,0.06,39,0.538,0.359,0.248,6,0.167,2,R32,3,0,0.167
Hard,6-3 2-6 7-5,0.111,0.033,30,0.567,0.411,0.256,4.667,0.75,2.667,R32,3,0,0.75
Hard,6-4 6-4,0.068,0.017,29.5,0.542,0.356,0.271,5,0.5,2,R32,3,0,0.5
Hard,7-6(7) 6-7(4) 7-6(9),0.195,0.024,41,0.569,0.472,0.268,6,0,0,R32,3,0,1
Hard,5-7 6-4 6-1,0.082,0.021,32.333,0.732,0.505,0.113,5,0.692,4.333,R32,3,0,0.692
Hard,6-4 6-7(4) 6-1,0.137,0.053,31.667,0.558,0.4,0.253,4.667,0.667,3,R32,3,0,0.667
Hard,6-1 6-4,0.113,0.097,31,0.468,0.242,0.226,4.5,0.706,8.5,R32,3,0,0.706
Hard,6-3 6-3,0.082,0.115,30.5,0.459,0.328,0.213,4.5,0.667,4.5,R32,3,0,0.667
Hard,6-3 2-6 7-6(2),0.067,0.067,30,0.533,0.378,0.189,4.667,0.5,2,R32,3,0,0.5
Hard,6-3 6-4,0.167,0.056,27,0.463,0.333,0.315,4.5,0.333,1.5,R32,3,0,0.333
Hard,7-6(5) 6-7(5) 7-6(3),0.205,0.027,37.333,0.643,0.518,0.223,6,1,0.667,R32,3,0,1
Hard,6-4 4-6 6-4,0.119,0.01,33.667,0.673,0.436,0.149,5,0.667,5,R32,3,0,0.667
Hard,4-6 6-2 6-2,0.03,0.03,33,0.535,0.323,0.232,4.333,0.636,3.667,R32,3,0,0.636
Hard,4-6 7-5 7-5,0.032,0.065,41.333,0.581,0.323,0.202,5.667,0.611,6,R32,3,0,0.611
Hard,6-3 6-2,0.059,0.039,25.5,0.529,0.353,0.196,4,0.5,3,R32,3,0,0.5
Hard,4-6 6-2 6-3,0.064,0.026,26,0.679,0.462,0.154,4.333,0.625,2.667,R32,3,0,0.625
Hard,6-3 6-0,0.089,0.089,22.5,0.489,0.267,0.2,3.5,0.429,3.5,R16,3,0,0.429
Hard,6-4 4-6 6-1,0.063,0.042,32,0.51,0.365,0.208,4.667,0.643,4.667,R16,3,0,0.643
Hard,6-3 4-6 7-6(4),0.146,0.045,29.667,0.618,0.517,0.191,5,0.75,1.333,R16,3,0,0.75
Hard,7-6(1) 1-6 7-5,0.049,0.068,34.333,0.583,0.417,0.184,5.333,0.667,3,R16,3,0,0.667
Hard,6-1 6-7(7) 6-4,0.109,0.076,30.667,0.598,0.478,0.141,4.667,0.636,3.667,R16,3,0,0.636
Hard,7-5 6-4,0.078,0.104,38.5,0.403,0.312,0.273,5.5,0.625,4,R16,3,0,0.625
Hard,6-2 6-1,0,0,23.5,0.532,0.213,0.213,3.5,0.286,3.5,R16,3,0,0.286
Hard,7-6(2) 6-4,0.116,0.043,34.5,0.681,0.507,0.174,5.5,0.75,2,R16,3,0,0.75
Hard,4-6 7-6(5) 6-2,0.128,0.012,28.667,0.581,0.442,0.198,5,0.333,2,QF,3,0,0.333
Hard,6-3 6-2,0.109,0.055,27.5,0.6,0.418,0.145,4,0.667,4.5,QF,3,0,0.667
Hard,6-2 7-6(1),0.063,0.063,32,0.563,0.438,0.188,5,0.333,1.5,QF,3,0,0.333
Hard,3-6 7-6(5) 6-2,0.145,0.036,27.667,0.639,0.506,0.205,5,0.625,2.667,SF,3,0,0.625
Hard,6-4 6-3,0.038,0.026,39,0.5,0.346,0.218,4.5,0.75,4,SF,3,0,0.75
Hard,6-4 7-5,0.173,0.053,37.5,0.507,0.4,0.227,5.5,0.778,4.5,F,3,0,0.778
Hard,6-7(3) 6-2 6-3,0.019,0.019,35,0.514,0.343,0.257,4.667,0.625,2.667,R32,3,0,0.625
Hard,6-2 6-4,0.033,0.049,30.5,0.607,0.377,0.115,4.5,0.444,4.5,R32,3,0,0.444
Hard,6-3 1-6 6-4,0.1,0.088,26.667,0.688,0.45,0.113,4.333,0.545,3.667,R32,3,0,0.545
Hard,6-2 0-6 7-5,0.025,0.013,26.333,0.646,0.405,0.139,4.333,0.5,4,R32,3,0,0.5
Hard,7-6(4) 7-5,0.077,0.026,39,0.603,0.423,0.218,6,0.714,3.5,R32,3,0,0.714
Hard,4-6 7-6(3) 7-6(3),0.033,0.025,40,0.567,0.392,0.225,5.667,0.786,4.667,R32,3,0,0.786
Hard,6-2 3-6 6-4,0.08,0.057,29,0.54,0.379,0.23,4.333,0.5,2,R32,3,0,0.5
Hard,6-2 6-4,0.033,0.066,30.5,0.656,0.41,0.098,4.5,0.556,4.5,R32,3,0,0.556
Hard,6-0 6-2,0.053,0.053,19,0.474,0.184,0.211,3.5,0.286,3.5,R32,3,0,0.286
Hard,6-2 7-6(3),0,0.015,33,0.5,0.303,0.273,5,0.6,2.5,R32,3,0,0.6
Hard,6-2 6-3,0.075,0.057,26.5,0.623,0.434,0.132,4,0.7,5,R32,3,0,0.7
Hard,6-4 7-5,0.117,0.052,38.5,0.649,0.442,0.169,5.5,0.625,4,R32,3,0,0.625
Hard,3-6 7-6(5) 7-6(7),0.255,0.02,34,0.833,0.667,0.108,5.667,1,0.333,R16,3,0,1
Hard,6-2 6-1,0.019,0.038,26,0.558,0.269,0.173,3.5,0.643,7,R16,3,0,0.643
Hard,6-1 6-1,0,0.023,22,0.523,0.25,0.182,3.5,0,2.5,R16,3,0,1
Hard,6-3 6-1,0,0.021,23.5,0.617,0.34,0.17,4,0.333,3,R16,3,0,0.333
Hard,7-5 6-7(4) 6-3,0.072,0.01,32.333,0.649,0.412,0.186,5.333,0.375,2.667,R16,3,0,0.375
Hard,3-6 7-6(5) 6-4,0.22,0.03,33.333,0.68,0.52,0.13,5,0.667,2,R16,3,0,0.667
Hard,7-6(8) 4-6 6-3,0.126,0.021,31.667,0.568,0.463,0.232,5,0.8,1.667,R16,3,0,0.8
Hard,7-6(3) 4-6 6-1,0.021,0,32,0.656,0.406,0.177,4.667,0.714,4.667,R16,3,0,0.714
Hard,3-6 6-3 6-4,0.024,0.024,27.667,0.59,0.482,0.169,4.667,0.625,2.667,QF,3,0,0.625
Hard,6-1 6-7(5) 7-5,0.099,0.009,37,0.721,0.459,0.126,5,0.615,4.333,QF,3,0,0.615
Hard,3-6 6-2 7-6(6),0.07,0.012,28.667,0.558,0.477,0.198,4.667,0.5,2,QF,3,0,0.5
Hard,6-4 2-6 6-4,0.093,0.035,28.667,0.535,0.407,0.209,4.667,0.4,1.667,QF,3,0,0.4
Hard,6-4 6-4,0.108,0.046,32.5,0.615,0.431,0.123,5,0.556,4.5,SF,3,0,0.556
Hard,7-6(5) 6-1,0.047,0.047,32,0.547,0.375,0.219,5,0.2,2.5,SF,3,0,0.2
Hard,7-6(4) 6-3,0.067,0.017,30,0.483,0.317,0.333,5,0.6,2.5,F,3,0,0.6
Clay,7-6(6) 3-6 6-4,0.064,0.073,36.667,0.555,0.364,0.191,5.333,0.5,4,R32,3,0,0.5
Clay,6-0 6-0,0,0.057,17.5,0.657,0.229,0.086,3,0.4,5,R32,3,0,0.4
Clay,6-2 6-2,0.019,0.037,27,0.611,0.315,0.13,4,0.5,5,R32,3,0,0.5
Clay,7-6(4) 6-4,0.131,0.016,30.5,0.656,0.541,0.213,5.5,0.5,1,R32,3,0,0.5
Clay,5-7 6-1 7-6(3),0.048,0.019,35,0.638,0.448,0.152,5,0.636,3.667,R32,3,0,0.636
Clay,6-1 6-2,0.04,0.04,25,0.72,0.3,0.14,4,0.545,5.5,R32,3,0,0.545
Clay,4-6 6-1 6-2,0.055,0.014,24.333,0.616,0.466,0.11,4,0.429,2.333,R32,3,0,0.429
Clay,6-1 7-6(2),0.015,0.044,34,0.691,0.426,0.176,5,0.571,3.5,R32,3,0,0.571
Clay,6-2 7-6(3),0.048,0.048,31.5,0.651,0.476,0.127,5,0.4,2.5,R32,3,0,0.4
Clay,5-7 6-4 7-6(9),0.129,0.01,33.667,0.663,0.515,0.188,5.667,0.5,2,R32,3,0,0.5
Clay,6-4 6-4,0.131,0.036,42,0.667,0.488,0.107,5,0.8,5,R32,3,0,0.8
Clay,6-2 6-2,0.021,0.043,23.5,0.638,0.319,0.191,4,0.429,3.5,R16,3,0,0.429
Clay,7-5 6-2,0.045,0.06,33.5,0.522,0.373,0.179,5,0.556,4.5,R16,3,0,0.556
Clay,6-0 6-3,0.07,0.023,21.5,0.721,0.395,0.116,3.5,0.5,4,R16,3,0,0.5
Clay,6-4 6-7(1) 7-5,0.095,0.048,35,0.6,0.457,0.171,5.667,0.444,3,R16,3,0,0.444
Clay,6-2 6-4,0.059,0.059,25.5,0.608,0.353,0.176,4.5,0,2,R16,3,0,1
Clay,7-6(5) 6-7(4) 6-1,0.047,0.009,35.667,0.71,0.505,0.15,5,0.7,3.333,R16,3,0,0.7
Clay,6-3 6-0,0.02,0.04,25,0.66,0.28,0.1,4,0.417,6,R16,3,0,0.417
Clay,4-6 6-3 6-2,0.05,0.03,33.667,0.683,0.426,0.129,4.333,0.643,4.667,QF,3,0,0.643
